timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
758512155,-0.10602107,0.03498476,1.447576,0.0,0.7475218,-0.05126334,-0.021995239,0.66189086,0.0,0.0,-0.32418358,0,0
758556507,-0.10460671,0.02902275,1.447576,0.0,0.74769676,-0.048765406,-0.023759142,0.661821,0.0,0.0,-0.34101757,0,0
758610686,-0.10365173,0.032571793,1.447576,0.0,0.74763864,-0.049580745,-0.022114482,0.661883,0.0,0.0,-0.36020324,0,0
758655580,-0.103819855,0.027746782,1.447576,0.0,0.74774456,-0.04804971,-0.023976423,0.66181153,0.0,0.0,-0.37854242,0,0
758709738,-0.10907009,0.0341864,1.447576,0.0,0.74746233,-0.052139252,-0.023303138,0.6618448,0.0,0.0,-0.3931086,0,0
758763693,-0.1038385,0.034069713,1.447576,0.0,0.74759895,-0.05014532,-0.021615492,0.66190183,0.0,0.0,-0.41265848,0,0
758810356,-0.09618859,0.029021984,1.447576,0.0,0.74789536,-0.045617633,-0.020973582,0.6619152,0.0,0.0,-0.43020687,0,0
758853935,-0.0851745,0.023480585,1.447576,0.0,0.74824065,-0.039666414,-0.019403143,0.66195625,0.0,0.0,-0.45134512,0,0
758908141,-0.075557746,0.012338634,1.447576,0.0,0.74859935,-0.032383088,-0.020392438,0.6619172,0.0,0.0,-0.47592157,0,0
758962284,-0.06160708,0.004339602,1.447576,0.0,0.74890107,-0.024513686,-0.01877062,0.6619622,0.0,0.0,-0.4921349,0,0
759008076,-0.052780557,0.0021450769,1.447576,0.0,0.7490225,-0.020482013,-0.016670961,0.662018,0.0,0.0,-0.5034433,0,0
759053078,-0.051818587,-0.00016915167,1.447576,0.0,0.7490526,-0.019355737,-0.017219285,0.6620039,0.0,0.0,-0.51763505,0,0
759106391,-0.044686306,-0.008572614,1.447576,0.0,0.7491721,-0.013902442,-0.01800582,0.6619847,0.0,0.0,-0.5326683,0,0
759160771,-0.047542214,-0.006918858,1.447576,0.0,0.74914086,-0.015519691,-0.018331734,0.66197515,0.0,0.0,-0.53327405,0,0
759207917,-0.045225084,-0.0053697997,1.447576,0.0,0.74914855,-0.015164572,-0.01698461,0.6620106,0.0,0.0,-0.5265214,0,0
759259802,-0.03441844,-0.008856523,1.447576,0.0,0.74923474,-0.009962077,-0.014713357,0.66206616,0.0,0.0,-0.52180755,0,0
759305392,-0.030436007,-0.013076871,1.447576,0.0,0.7492657,-0.007072804,-0.014975846,0.6620624,0.0,0.0,-0.51710707,0,0
759359063,-0.0458715,-0.0059114196,1.447576,0.0,0.7491471,-0.015227399,-0.017401429,0.6619999,0.0,0.0,-0.51362807,0,0
759404822,-0.03343157,-0.01000472,1.447576,0.0,0.7492439,-0.009212217,-0.014816746,0.6620644,0.0,0.0,-0.51357013,0,0
759458194,-0.040940832,-0.008876404,1.447576,0.0,0.7491984,-0.012398836,-0.016879845,0.66201437,0.0,0.0,-0.5070078,0,0
759513059,-0.043131687,-0.007043154,1.447576,0.0,0.749174,-0.013826449,-0.016918411,0.66201276,0.0,0.0,-0.5050115,0,0
759557371,-0.03298148,-0.017697675,1.447576,0.0,0.749268,-0.006496438,-0.017549174,0.66200244,0.0,0.0,-0.5015565,0,0
759603160,-0.047135223,-0.008132904,1.447576,0.0,0.74915177,-0.01496533,-0.018651703,0.6619666,0.0,0.0,-0.49641347,0,0
759657014,-0.042765014,-0.009701916,1.447576,0.0,0.74919116,-0.012808865,-0.017792832,0.66199094,0.0,0.0,-0.49785617,0,0
759711196,-0.038964726,-0.012042592,1.447576,0.0,0.7492245,-0.0106103085,-0.0174116,0.6620022,0.0,0.0,-0.49514997,0,0
759755881,-0.040783104,-0.007500135,1.447576,0.0,0.7491922,-0.0127954,-0.016312167,0.66202813,0.0,0.0,-0.48917663,0,0
759809960,-0.039202113,-0.0044900617,1.447576,0.0,0.7491859,-0.013199709,-0.014661383,0.66206586,0.0,0.0,-0.4876021,0,0
759855035,-0.04694082,0.0021181188,1.447576,0.0,0.7490793,-0.01828596,-0.014747985,0.66206366,0.0,0.0,-0.4856082,0,0
759909700,-0.049978215,0.0015100102,1.447576,0.0,0.7490559,-0.01922228,-0.015981205,0.662035,0.0,0.0,-0.48702756,0,0
759954062,-0.03800185,-0.0038012944,1.447576,0.0,0.7491899,-0.012978125,-0.014006062,0.66208,0.0,0.0,-0.4885268,0,0
760009320,-0.03864331,-0.0020081901,1.447576,0.0,0.7491752,-0.013812043,-0.013546765,0.66208935,0.0,0.0,-0.48832288,0,0
760062871,-0.037605803,0.008087302,1.447576,0.0,0.7491137,-0.016765455,-0.0094215935,0.6621623,0.0,0.0,-0.4863749,0,0
760108702,-0.03756403,0.004818047,1.447576,0.0,0.7491383,-0.015667584,-0.010632439,0.66214293,0.0,0.0,-0.48585242,0,0
760161461,-0.040466975,0.006100088,1.447576,0.0,0.74910486,-0.017179305,-0.011113265,0.6621354,0.0,0.0,-0.4848399,0,0
760206602,-0.033931576,0.010760237,1.447576,0.0,0.74912345,-0.016274048,-0.0072037773,0.66219133,0.0,0.0,-0.48301154,0,0
760260609,-0.034014422,0.011966315,1.447576,0.0,0.7491134,-0.016704323,-0.0067793834,0.66219646,0.0,0.0,-0.4827095,0,0
760306727,-0.041083515,0.021632843,1.447576,0.0,0.7489536,-0.02255129,-0.005498667,0.66221577,0.0,0.0,-0.47811094,0,0
760360399,-0.03508267,0.022845866,1.447576,0.0,0.74900573,-0.020705493,-0.0030572773,0.6622329,0.0,0.0,-0.47796893,0,0
760406511,-0.038656924,0.02704773,1.447576,0.0,0.74892104,-0.023434576,-0.0026666124,0.6622394,0.0,0.0,-0.47627544,0,0
760459579,-0.034197733,0.024530515,1.447576,0.0,0.7489978,-0.020931639,-0.0021331247,0.6622383,0.0,0.0,-0.47720194,0,0
760505155,-0.041643668,0.029583411,1.447576,0.0,0.7488542,-0.02539202,-0.0027056357,0.6622426,0.0,0.0,-0.47549617,0,0
760558144,-0.03841237,0.030068403,1.447576,0.0,0.7488885,-0.024342585,-0.0014539842,0.66224724,0.0,0.0,-0.47757146,0,0
760603176,-0.042133573,0.0426419,1.447576,0.0,0.7486686,-0.029895766,0.002024279,0.6622669,0.0,0.0,-0.47412524,0,0
760657959,-0.036894288,0.046519443,1.447576,0.0,0.74868834,-0.029217195,0.005211818,0.66225743,0.0,0.0,-0.47197038,0,0
760711695,-0.04017029,0.051050384,1.447576,0.0,0.74856794,-0.031942185,0.005824443,0.6622626,0.0,0.0,-0.4705564,0,0
760756643,-0.049365066,0.053340774,1.447576,0.0,0.7483721,-0.036140632,0.0036377455,0.6622837,0.0,0.0,-0.46870187,0,0
760810622,-0.043879855,0.0531152,1.447576,0.0,0.74847233,-0.03401341,0.0053696083,0.6622714,0.0,0.0,-0.4681988,0,0
760855707,-0.05018623,0.05632078,1.447576,0.0,0.74830186,-0.03743317,0.0044821957,0.6622862,0.0,0.0,-0.46740317,0,0
760911268,-0.044486616,0.053093866,1.447576,0.0,0.7484623,-0.03423342,0.0051606973,0.66227305,0.0,0.0,-0.47143674,0,0
760955566,-0.050879408,0.060201824,1.447576,0.0,0.7482138,-0.038975548,0.005706557,0.6622873,0.0,0.0,-0.46776837,0,0
761009064,-0.046169065,0.06129594,1.447576,0.0,0.74828273,-0.03757499,0.007676208,0.6622704,0.0,0.0,-0.47062898,0,0
761063202,-0.05725244,0.06997858,1.447576,0.0,0.7478741,-0.044590306,0.007258588,0.66230166,0.0,0.0,-0.47234458,0,0
761108917,-0.053472616,0.070501134,1.447576,0.0,0.7479455,-0.043349482,0.008706013,0.66228586,0.0,0.0,-0.4730336,0,0
761153268,-0.055410825,0.07444274,1.447576,0.0,0.7478136,-0.04537658,0.0095406845,0.66228753,0.0,0.0,-0.47377524,0,0
761209012,-0.058472965,0.072388485,1.447576,0.0,0.7477913,-0.045842867,0.0077571585,0.66230386,0.0,0.0,-0.47566634,0,0
761261486,-0.06513166,0.082546666,1.447576,0.0,0.7473778,-0.051686674,0.0093572205,0.6623197,0.0,0.0,-0.4757353,0,0
761307157,-0.059761226,0.075418144,1.447576,0.0,0.7476897,-0.04732531,0.008465437,0.6623056,0.0,0.0,-0.47687417,0,0
761360650,-0.06636251,0.08023729,1.447576,0.0,0.74740636,-0.051384177,0.008084559,0.66232777,0.0,0.0,-0.47918373,0,0
761407219,-0.06140236,0.077417284,1.447576,0.0,0.74760175,-0.048599094,0.008670824,0.66231006,0.0,0.0,-0.47921515,0,0
761460105,-0.07039529,0.081242695,1.447576,0.0,0.7472744,-0.053223018,0.007125643,0.6623425,0.0,0.0,-0.47872138,0,0
761506353,-0.07347281,0.08298008,1.447576,0.0,0.7471438,-0.05494625,0.0067572384,0.6623529,0.0,0.0,-0.4772315,0,0
761559711,-0.07123284,0.08667119,1.447576,0.0,0.7471028,-0.055327643,0.008881662,0.66234237,0.0,0.0,-0.47779825,0,0
761604334,-0.068739794,0.090371884,1.447576,0.0,0.74706775,-0.055617638,0.011093441,0.66232413,0.0,0.0,-0.47781128,0,0
761658214,-0.06840771,0.091895044,1.447576,0.0,0.7470338,-0.05599623,0.011773927,0.6623189,0.0,0.0,-0.48016566,0,0
761704162,-0.06981843,0.0971806,1.447576,0.0,0.7468396,-0.05826698,0.013286458,0.66231346,0.0,0.0,-0.47817066,0,0
761757630,-0.07646035,0.09588778,1.447576,0.0,0.7466817,-0.060320504,0.010602645,0.662356,0.0,0.0,-0.47848526,0,0
761811598,-0.08240318,0.10431428,1.447576,0.0,0.7462265,-0.06531671,0.011790582,0.66237503,0.0,0.0,-0.47571403,0,0
761856716,-0.090152554,0.10008752,1.447576,0.0,0.74611163,-0.06681496,0.0076408973,0.6624158,0.0,0.0,-0.47794023,0,0
761912151,-0.08962714,0.10113698,1.447576,0.0,0.7460938,-0.06696476,0.0082079945,0.6624141,0.0,0.0,-0.47802773,0,0
761955756,-0.09128531,0.10148247,1.447576,0.0,0.74602634,-0.067697145,0.007788196,0.66242075,0.0,0.0,-0.48429087,0,0
762010094,-0.089361995,0.099276885,1.447576,0.0,0.7461651,-0.06625289,0.007599114,0.66241264,0.0,0.0,-0.4854191,0,0
762055193,-0.08513437,0.09700884,1.447576,0.0,0.74637705,-0.06392787,0.008149809,0.6623957,0.0,0.0,-0.49115628,0,0
762109351,-0.084679,0.099759586,1.447576,0.0,0.7463024,-0.06466468,0.009330918,0.66239274,0.0,0.0,-0.4923132,0,0
762154240,-0.081757426,0.089088045,1.447576,0.0,0.74672884,-0.06005552,0.0063014063,0.6623817,0.0,0.0,-0.49584553,0,0
762208163,-0.08131761,0.08716143,1.447576,0.0,0.7467997,-0.059255812,0.0057254136,0.66237915,0.0,0.0,-0.49666402,0,0
762262473,-0.084204644,0.083301075,1.447576,0.0,0.74682873,-0.05906044,0.0033232647,0.6623803,0.0,0.0,-0.497422,0,0
762308468,-0.08411515,0.08465512,1.447576,0.0,0.74679124,-0.059473682,0.003860098,0.6623827,0.0,0.0,-0.49704742,0,0
762361557,-0.089495145,0.087943226,1.447576,0.0,0.74652684,-0.062566586,0.0033098925,0.6623988,0.0,0.0,-0.4951346,0,0
762407216,-0.08569133,0.0839172,1.447576,0.0,0.7467662,-0.059818804,0.0030616731,0.66238403,0.0,0.0,-0.49694338,0,0
762460995,-0.08475282,0.08365739,1.447576,0.0,0.746802,-0.05938267,0.0032751814,0.6623819,0.0,0.0,-0.49856174,0,0
762507333,-0.08146722,0.08347114,1.447576,0.0,0.7469039,-0.058094297,0.0042935754,0.6623755,0.0,0.0,-0.49197444,0,0
762560058,-0.08485722,0.08786112,1.447576,0.0,0.7466724,-0.060808178,0.004815207,0.6623893,0.0,0.0,-0.49093944,0,0
762606267,-0.086752474,0.086664215,1.447576,0.0,0.7466512,-0.061120998,0.0037391798,0.6623913,0.0,0.0,-0.49363932,0,0
762659370,-0.08972938,0.08820897,1.447576,0.0,0.74651116,-0.062741645,0.0033318517,0.66239977,0.0,0.0,-0.49464396,0,0
762705465,-0.07958723,0.080241255,1.447576,0.0,0.74705017,-0.056326438,0.0037063526,0.6623666,0.0,0.0,-0.49505427,0,0
762758928,-0.076931,0.084516615,1.447576,0.0,0.74700403,-0.056745067,0.0061875144,0.6623645,0.0,0.0,-0.49402395,0,0
762813503,-0.07677942,0.08057945,1.447576,0.0,0.7471191,-0.055389207,0.0047629294,0.66236115,0.0,0.0,-0.48919988,0,0
762857543,-0.085430175,0.08692811,1.447576,0.0,0.7466834,-0.06071437,0.0042759646,0.66238916,0.0,0.0,-0.48713288,0,0
762903241,-0.07831925,0.08041072,1.447576,0.0,0.747081,-0.05590873,0.004189759,0.6623644,0.0,0.0,-0.48944053,0,0
762956638,-0.078528315,0.08429567,1.447576,0.0,0.7469648,-0.057268754,0.005575748,0.6623691,0.0,0.0,-0.49044275,0,0
763011885,-0.081576586,0.08603914,1.447576,0.0,0.7468254,-0.05898231,0.005219262,0.66237885,0.0,0.0,-0.48875868,0,0
763055859,-0.08238488,0.08401274,1.447576,0.0,0.74686134,-0.05861567,0.004192525,0.6623782,0.0,0.0,-0.493032,0,0
763110040,-0.08447101,0.081354454,1.447576,0.0,0.746878,-0.05851774,0.0025058915,0.6623766,0.0,0.0,-0.4949786,0,0
763155287,-0.09193187,0.08948489,1.447576,0.0,0.746401,-0.06398432,0.0030803003,0.66240627,0.0,0.0,-0.49139228,0,0
763209109,-0.09071046,0.09138308,1.447576,0.0,0.7463794,-0.06415425,0.0041958187,0.6624081,0.0,0.0,-0.49802864,0,0
763254342,-0.099895366,0.09410657,1.447576,0.0,0.7459847,-0.068478614,0.002173784,0.66242945,0.0,0.0,-0.5018909,0,0
763308284,-0.10112645,0.09358273,1.447576,0.0,0.7459603,-0.06876521,0.0015698364,0.6624289,0.0,0.0,-0.50784075,0,0
763362671,-0.10591077,0.09510851,1.447576,0.0,0.74574006,-0.07105198,0.00055665296,0.6624372,0.0,0.0,-0.51284015,0,0
763408738,-0.10054046,0.08986671,1.447576,0.0,0.7461059,-0.06732228,0.0003720942,0.66241497,0.0,0.0,-0.51168776,0,0
763452789,-0.0946427,0.07863071,1.447576,0.0,0.7466541,-0.061417263,-0.0018830736,0.66236854,0.0,0.0,-0.5101942,0,0
763507307,-0.101006545,0.084554255,1.447576,0.0,0.7462656,-0.06574541,-0.0017720355,0.6623912,0.0,0.0,-0.5043979,0,0
763561503,-0.104424514,0.08864399,1.447576,0.0,0.7460153,-0.06836827,-0.0013722894,0.66240853,0.0,0.0,-0.5041856,0,0
763607266,-0.10409097,0.08119543,1.447576,0.0,0.7462732,-0.06578925,-0.0040515848,0.66236824,0.0,0.0,-0.50911754,0,0
763660240,-0.10017697,0.0770614,1.447576,0.0,0.7465302,-0.06296569,-0.004303699,0.6623515,0.0,0.0,-0.51038706,0,0
763707404,-0.11084009,0.08368975,1.447576,0.0,0.74596274,-0.06912903,-0.005352606,0.66236854,0.0,0.0,-0.5063179,0,0
763759444,-0.11096956,0.07765824,1.447576,0.0,0.7461599,-0.06718994,-0.00765434,0.6623234,0.0,0.0,-0.505274,0,0
763805522,-0.09897434,0.068082556,1.447576,0.0,0.7468367,-0.059555396,-0.0072683585,0.6622954,0.0,0.0,-0.5101225,0,0
763858351,-0.09825055,0.062052596,1.447576,0.0,0.7470296,-0.057295583,-0.009287074,0.66225207,0.0,0.0,-0.5089793,0,0
763903552,-0.1103767,0.065695584,1.447576,0.0,0.74655855,-0.063025184,-0.011937958,0.66222024,0.0,0.0,-0.5083098,0,0
763957804,-0.1100976,0.057980094,1.447576,0.0,0.746797,-0.0603763,-0.01473475,0.66214186,0.0,0.0,-0.51131725,0,0
764003377,-0.09703971,0.051260725,1.447576,0.0,0.7473518,-0.053281154,-0.012927843,0.66216254,0.0,0.0,-0.5078774,0,0
764056817,-0.09408851,0.05209895,1.447576,0.0,0.7474085,-0.052455075,-0.011636818,0.6621885,0.0,0.0,-0.50276834,0,0
764110814,-0.09530584,0.051536504,1.447576,0.0,0.74739075,-0.05272429,-0.012250505,0.662176,0.0,0.0,-0.4968068,0,0
764155928,-0.1005363,0.055474315,1.447576,0.0,0.7471454,-0.055978466,-0.012507536,0.662181,0.0,0.0,-0.49563822,0,0
764210144,-0.10033359,0.054059777,1.447576,0.0,0.74718904,-0.05543586,-0.012970158,0.66216844,0.0,0.0,-0.4957466,0,0
764255815,-0.09238677,0.05231983,1.447576,0.0,0.7474473,-0.051892042,-0.01099065,0.66220015,0.0,0.0,-0.5004061,0,0
764309815,-0.09240158,0.04841039,1.447576,0.0,0.7475435,-0.050606605,-0.012459713,0.662165,0.0,0.0,-0.5007187,0,0
764363265,-0.09182141,0.04946424,1.447576,0.0,0.74753255,-0.050737776,-0.011872944,0.66217804,0.0,0.0,-0.5009529,0,0
764408577,-0.09667507,0.05712241,1.447576,0.0,0.7472083,-0.05507993,-0.010611862,0.66221845,0.0,0.0,-0.49801466,0,0
764454166,-0.097890146,0.057051193,1.447576,0.0,0.74717665,-0.055510383,-0.011040859,0.66221124,0.0,0.0,-0.4976243,0,0
764507821,-0.093013756,0.054466307,1.447576,0.0,0.74737656,-0.05283507,-0.010394339,0.662215,0.0,0.0,-0.49409825,0,0
764562392,-0.09335479,0.054820757,1.447576,0.0,0.7473584,-0.053079538,-0.010374511,0.66221625,0.0,0.0,-0.49392226,0,0
764607035,-0.09071878,0.053440753,1.447576,0.0,0.7474624,-0.0516388,-0.010018557,0.6622183,0.0,0.0,-0.4917256,0,0
764660985,-0.08800797,0.048360165,1.447576,0.0,0.7476541,-0.04894769,-0.011023849,0.66219026,0.0,0.0,-0.4926984,0,0
764707415,-0.092565045,0.05504981,1.447576,0.0,0.74737346,-0.052860044,-0.0100272335,0.66222215,0.0,0.0,-0.4898261,0,0
764760278,-0.08630935,0.05252133,1.447576,0.0,0.7475967,-0.049687084,-0.008902901,0.6622319,0.0,0.0,-0.493488,0,0
764807669,-0.094250984,0.059682786,1.447576,0.0,0.7472066,-0.0550194,-0.00885028,0.66225123,0.0,0.0,-0.49301636,0,0
764859385,-0.09262464,0.05901393,1.447576,0.0,0.74726886,-0.05419098,-0.00856226,0.6622532,0.0,0.0,-0.49294713,0,0
764913458,-0.0869297,0.058668356,1.447576,0.0,0.7474289,-0.05194884,-0.0068059233,0.6622727,0.0,0.0,-0.49048334,0,0
764958435,-0.090007626,0.059907015,1.447576,0.0,0.7473158,-0.053507976,-0.0073611885,0.6622702,0.0,0.0,-0.49283925,0,0
765003519,-0.07742174,0.05198043,1.447576,0.0,0.7478223,-0.04618573,-0.0061626025,0.66226184,0.0,0.0,-0.49467677,0,0
765057665,-0.07993241,0.05066309,1.447576,0.0,0.7477938,-0.04668927,-0.007487389,0.662245,0.0,0.0,-0.49708325,0,0
765111838,-0.08473806,0.047282767,1.447576,0.0,0.74775785,-0.047369327,-0.010344712,0.66219884,0.0,0.0,-0.4975907,0,0
765157568,-0.08097019,0.049146105,1.447576,0.0,0.747804,-0.04657613,-0.008399226,0.6622306,0.0,0.0,-0.49596602,0,0
765203409,-0.089261025,0.055505767,1.447576,0.0,0.7474483,-0.051775854,-0.008762443,0.66224134,0.0,0.0,-0.49666712,0,0
765256602,-0.08753795,0.056712706,1.447576,0.0,0.74746245,-0.051530425,-0.0077398354,0.6622572,0.0,0.0,-0.4977564,0,0
765310256,-0.0911893,0.05939147,1.447576,0.0,0.74729764,-0.053779315,-0.00794558,0.66226196,0.0,0.0,-0.49732298,0,0
765355383,-0.083822966,0.05596713,1.447576,0.0,0.7475751,-0.049895704,-0.0067889523,0.66226566,0.0,0.0,-0.501813,0,0
765410078,-0.08586532,0.053207073,1.447576,0.0,0.74759114,-0.049747586,-0.008499028,0.66223896,0.0,0.0,-0.501488,0,0
765454543,-0.07832563,0.05212392,1.447576,0.0,0.7477981,-0.046571102,-0.0064081573,0.66225976,0.0,0.0,-0.50257945,0,0
765509131,-0.07955444,0.050690822,1.447576,0.0,0.747802,-0.046557106,-0.0073518506,0.6622466,0.0,0.0,-0.5072644,0,0
765553657,-0.08714608,0.05792794,1.447576,0.0,0.747442,-0.051785234,-0.007154902,0.66226697,0.0,0.0,-0.5102533,0,0
765607580,-0.092628315,0.05888215,1.447576,0.0,0.7472722,-0.054148857,-0.008612839,0.6622522,0.0,0.0,-0.5092221,0,0
765661991,-0.087013,0.059171107,1.447576,0.0,0.74741393,-0.052145973,-0.0066452003,0.6622756,0.0,0.0,-0.5150875,0,0
765708341,-0.07974628,0.052663635,1.447576,0.0,0.7477524,-0.04728057,-0.00667642,0.6622585,0.0,0.0,-0.5183378,0,0
765760875,-0.08219451,0.058429535,1.447576,0.0,0.7475557,-0.05010021,-0.0053273663,0.6622855,0.0,0.0,-0.5156612,0,0
765807406,-0.08056001,0.059058275,1.447576,0.0,0.74758106,-0.04969691,-0.0045506014,0.662293,0.0,0.0,-0.51800114,0,0
765860165,-0.07527698,0.06086788,1.447576,0.0,0.74766684,-0.048319727,-0.0021232704,0.66231036,0.0,0.0,-0.5186695,0,0
765905308,-0.08165922,0.06602367,1.447576,0.0,0.747378,-0.052407738,-0.0023055186,0.66232485,0.0,0.0,-0.51413476,0,0
765959368,-0.08110683,0.067451075,1.447576,0.0,0.74735546,-0.052672565,-0.0015878986,0.6623314,0.0,0.0,-0.5189608,0,0
766005014,-0.07063357,0.0597615,1.447576,0.0,0.74780244,-0.04621823,-0.0010000252,0.66230994,0.0,0.0,-0.5184855,0,0
766058580,-0.08009762,0.058466088,1.447576,0.0,0.74760693,-0.04932849,-0.004619306,0.662291,0.0,0.0,-0.51334476,0,0
766113528,-0.082954474,0.064321324,1.447576,0.0,0.747388,-0.052329727,-0.0033721149,0.66231513,0.0,0.0,-0.50697213,0,0
766157697,-0.08417838,0.06328808,1.447576,0.0,0.7473826,-0.05244595,-0.0041644447,0.6623075,0.0,0.0,-0.50936306,0,0
766203996,-0.08082927,0.061178762,1.447576,0.0,0.7475222,-0.05049782,-0.0038454768,0.6623034,0.0,0.0,-0.5033022,0,0
766257009,-0.07830256,0.061294056,1.447576,0.0,0.7475825,-0.049591474,-0.0029655632,0.66230834,0.0,0.0,-0.5009308,0,0
766311235,-0.08285612,0.057747107,1.447576,0.0,0.7475558,-0.05012215,-0.0058020707,0.6622798,0.0,0.0,-0.4990344,0,0
766356747,-0.08936998,0.060475543,1.447576,0.0,0.7473181,-0.053457387,-0.0069370936,0.6622763,0.0,0.0,-0.5000815,0,0
766411137,-0.08729625,0.057978474,1.447576,0.0,0.7474368,-0.051858034,-0.0071856985,0.66226685,0.0,0.0,-0.49895433,0,0
766455493,-0.0773636,0.055254847,1.447576,0.0,0.7477489,-0.047245722,-0.0049168197,0.6622803,0.0,0.0,-0.49957275,0,0
